Store_name,Date,Review,Photo
딘타이펑 강남점,19.10.25,딤섬이 크기가 줄어들었지만 여전히 맛있네요 뀌바로우는 생각보다 별로였고 우육탕면 맛나었요 ,0
딘타이펑 강남점,19.10.25,샤오롱바오 짱이에요 네이버예약하니 에이드2잔도 주셨어요 웃음,0
느린마을양조장 강남점,19.10.25,막걸리 특히 맛있어요~(웃음),0
백억하누 강남본점,19.10.26,연말도 다가오고해서 친구들이랑 좋은거 먹자고 모였는데 좋은 선택이었네요. 맛있게 잘 먹고 갑니다!,1
백억하누 강남본점,19.10.26,만족햇어요,0
느린마을양조장 강남점,19.10.26,"12명이어서 룸이 작긴 했지만, 술도 맛있고 방음이 잘되어 단체모임 하기에 좋았습니다.",0
담소사골순대 강남본점,19.10.27,여기는 순대가 정말 맛있는 것 같습니다. 거기에 육수도 깊은 맛이 있고 간도 잘 배어있어서 너무 잘 먹고 나왔네요웃음,0
딘타이펑 강남점,19.10.27,,1
화기애애 강남역점,19.10.28,아늑한 분위기에서 맛있는 고기를 먹을 수 있어서 좋았습니다,0
백억하누 강남본점,19.10.28,"삼합도 맛있네요 웃음
다음엔 불고기도 도전해봐야겠어요 웃음",0
딘타이펑 강남점,19.10.28,맛있고 편한 분위기 좋아요 예약 에이드 서비스도 좋았어요 ,0
백억하누 강남본점,19.10.29,"잊을만하면 생각나게하는 명품삼합입니다 웃음
고기진짜 장난아닌듯",0
백억하누 강남본점,19.10.29,깔끔하게 잘먹고갑니다! 서비스최고네요 웃음,0
느린마을양조장 강남점,19.10.29,음식과 주류 모두 좋았습니다.,0
백억하누 강남본점,19.10.3,"이벤트 떴길래 예약합니다
언제나 만족스럽게 먹고 갑니다",0
느린마을양조장 강남점,19.10.3,역시나 안주도 맛있고 막걸리가 맛있었습니다!!,0
고양이부엌,19.10.30,즉석떡볶이 맛나요웃음웃음,0
백억하누 강남본점,19.10.30,"분위기 위치 좋긴한데
소주 6500원 맥주 7000원은 심했어.........",1
백억하누 강남본점,19.10.30,애들도 어른들도 다 잘먹는 메뉴! 굿,0
딘타이펑 강남점,19.10.30,전체적으로 맛있었어요,0
느린마을양조장 강남점,19.10.30,조용한 룸에서 오랫만에 맛있는 막걸리를 먹어서 좋았어요 역시나 양이 조금 작은게 아쉬웠어요~,0
딘타이펑 강남점,19.10.31,네이버 예약을 통해 자리도 좋았고 에이드 서비스도 좋았지만 다만 마지막에 새우완탕면을 시켰는데 한참 안나와서 보니 주문자체가 안들어 갔던게 아쉬웠어요 ,0
봉추찜닭 강남주공공이점,19.10.31,맛있어요,0
백억하누 강남본점,19.10.4,분위기도좋고 맛도있고 직원분도 너무친절해서 좋았어요,1
백억하누 강남본점,19.10.4,"전복삼합 가성비 좋은것같아요.
전복도 활전복이라 그런지 더 맛있는것 같구요.
양도 생각보다 많네요
한번씩 먹기에 좋을것 같습니다 웃음",0
강남진해장,19.10.4,곱창전골 맛집입니다,0
느린마을양조장 강남점,19.10.4,맛있고 친절해서 늘 가는곳이에요.,0
느린마을양조장 강남점,19.10.4,정말 맛있게 먹었어요,0
백억하누 강남본점,19.10.5,맛있었어요!!! 분위기도 좋고 강추해여 . 네이버 예약도 편했어요,0
백억하누 강남본점,19.10.5,맛은잇엇는데 가격대비로는 별로엿습니다,0
느린마을양조장 강남점,19.10.5,분위기 좋아요,0
백억하누 강남본점,19.10.6,"진짜...녹아요.. 전복삼합도 맛있지만, 구이도 맛있네요 좋아요 맛없는 메뉴가 뭐예요  다음엔 그럼 불고기를 먹어보겠어요!!",0
느린마을양조장 강남점,19.10.6,분위기도 좋고 맛도 좋았습니다,0
백억하누 강남본점,19.10.7,아..6인예약하면 서비스를주시는거구나 웃음 가볍게보고 몰랐다가 후식서비스받으니까 기분이2배로좋았습니다 웃음,0
백억하누 강남본점,19.10.7,대가족모임에 시끄러우셨을텐데 웃음;; 맛있게잘먹었습니다ㅎ 고기도전복도 신선한거같았어요,0
느린마을양조장 강남점,19.10.7,"미리 예약하니까 방으로 아늑하니 친구들과 좋은시간 보낼 수 있었어요.
말해 뭐해 막걸리는 제일 맛있고!_!

-여자 화장실이 조금 에러? 너무 잘막히고 역류도 잘하고.. 크흠.. 고거시 조금 아깝네용",0
백억하누 강남본점,19.10.8,어제 전복이 더 싱싱하고 신성하게 느껴졌어요!!진짜 맛있었어요 좋아요 어제가 제일 맛있었어요 웃음 입맛이 달라진건강,0
백억하누 강남본점,19.10.8,감사합니다. 잘 먹었습니다.,0
딘타이펑 강남점,19.10.8,대만본점보다 맛없다는 리뷰를 마니봐서 걱정했는데 맛있었고 직원분들 다 친절하셔서 잘먹고 나왔습니다! 주차장 발렛도 해줘서 편하게 먹고왔네요 웃음 ,0
백억하누 강남본점,19.10.9,"간만에 불고기 배터지게 먹고왔습니다 웃음
기본찬도 잘 나오고 직원분들도 친절하셔서
더 맛있게 먹었네요",0
을밀대 강남점,19.11.1,맛있어요,0
화기애애 강남역점,19.11.1,직원분들 서비스 좀았어요,1
딘타이펑 강남점,19.11.1,예전에는 국수양이 좀 적다 느꼈는데 어젠 양도많더라고요 게다가 친절하시고 맛있고 네이버 예약 커피까지 정말 최고에요 웃음,1
느린마을양조장 강남점,19.11.1,"재방문 했습니다
이전에는 김치전 오늘은 녹두전 먹었습니다
부침개는 맛있었어요
근데 두부김치는 비추..
분위기 좋고 예약하고 가면 좀 더
조용한 예약석으로 안내해주세요
막걸리 엄청 맛있어요
또 방문하고 싶어요",0
화기애애 강남역점,19.11.10,분위기도 직원들도 친절합니다웃음고기도 넘 맛나용하트하트또갈게요,0
화기애애 강남역점,19.11.10,늘 만족도가 높은 집이에요. 분위기가 참 좋아요.,1
화기애애 강남역점,19.11.10,기대를 져버리지 않아요 오늘도 너무 만족하고 갑니다 ~웃음,0
딘타이펑 강남점,19.11.10,맛난게 엄청 많아 엄청 먹음,1
화기애애 강남역점,19.11.11,맛있게 잘 먹었어요~웃음,0
백억하누 강남본점,19.11.11,"겨울대비 몸보신 잘하구 갑니다.
고기질도 괜찮고 같이간 친구들도 맛있다고하네요",0
라그릴리아 SPC스퀘어점,19.11.11,새우날치알 파스타 간도 딱이고 맛있어요!!,1
화기애애 강남역점,19.11.12,남자 서빙분 넘넘 친절하시고 감동적이었어요,0
백억하누 강남본점,19.11.12,깔끔하고 맛있었습니다 담에 또 갈께요,0
느린마을양조장 강남점,19.11.12,"술맛은 일품이었습니다 만 2가지 지적 합니다.
1. 주문 안주가 예전만 못하고 부실 해졌습니다.
2. 단체 손님이 자기들만이 합창 구호를 외치는데도 종업원들도 수수방관하는 것은 다른 손님들에게 민폐 였습니다.",0
백억하누 강남본점,19.11.13,"여기 불고기맛집이였네요 가족외식장소로 좋더라구요 잘 되어있었고 깔끔해요
양도 많고 맛도 좋네요~ 맛있게 잘 먹었습니다",0
강남진해장,19.11.13,맛있다. 중앙해장이랑 똑같은데 웨이팅이 짧다,0
딘타이펑 강남점,19.11.13,맛도 좋고 특히 서비스가 좋아서 다들 너무 만족했습니다!,0
봉추찜닭 강남주공공이점,19.11.13,,1
느린마을양조장 강남점,19.11.13,최고였습니다. 무한리필짱,0
화기애애 강남역점,19.11.14,인터넷 검색으로 찾아 갔는데 강남역에서 이가격에이정도 음식이면 만족스런 편입니다 번창하세요~,0
백억하누 강남본점,19.11.14,"재료들을 잘 관리하니 맛있는거 같아요
싱싱하다고 보이게 살아있는 전복이 나오고
하나하나도 맛있는데 같이 먹으니꺼 더욱 맛있더라구요~!! 역시 삼합이네요",0
느린마을양조장 강남점,19.11.14,아기자기하게 맛있는 가게입니다. 외국분들도 좋아하시더라구요~(웃음),0
화기애애 강남역점,19.11.15,"요즘 모임이 잦아서 많이 이용하는데 분위기며 맛은 너무 좋은데 벨이없어서 불편해요
한번 주문하기가 쉽지 않습니다 실망",0
백억하누 강남본점,19.11.15,맛있어요 웃음,0
백억하누 강남본점,19.11.16,알찬구성 웃음 양파랑도 싸먹고 그냥도먹고 소금만찍어도보고 명이나물이랑도먹어도 맛나고~,0
라그릴리아 SPC스퀘어점,19.11.16,넘맛있었어용 하트,0
느린마을양조장 강남점,19.11.16,,1
느린마을양조장 강남점,19.11.16,"항상 갈때마다 만족해요
예약도 되있었고 음식도 맛있었어요",0
화기애애 강남역점,19.11.17,강남역 약속 있으면 늘 가요웃음 추워지니 누룽지가 넘 맛있네요~,0
강남진해장,19.11.17,소자 없어요. 중자부터 있는데 양 많아요... 맛있긴한데 곱창보다 야채가 더 많아서 아쉬워요,1
백억하누 강남본점,19.11.18,불고기무한리필 먹었습니다~ 직원분 친절해서 좋아요~,0
백억하누 강남본점,19.11.18,백억전복삼합은 언제나 옳네용 웃음 올만에 왔는데 맛있습니당 ~~~웃음,1
백억하누 강남본점,19.11.18,"추운날씨에 이거 먹고나니 괜히 안추운거 같고ㅎ
전복이랑 소고기랑 관자 전부 싱싱
밑반찬도 굿",0
느린마을양조장 강남점,19.11.18,"제일 비싼 모듬보쌈 메뉴 시켰는데,
딱딱하고 차가운 고기들이...",0
화기애애 강남역점,19.11.19,항상 만족하고 갑니다 연말에 회식하러 또 올게요 웃음,0
백억하누 강남본점,19.11.19,구이세트 맛나보여서 시켜버릴수밖에없는 비주얼 웃음 ...부드러움속에서 감칠맛이 굳이에요!,0
라그릴리아 SPC스퀘어점,19.11.19,매장이 깨끗하고 친절하십니다,0
딘타이펑 강남점,19.11.19,직원들이 상다히 친절합니다,0
딘타이펑 강남점,19.11.2,"친구들과 간만에 간 딘타이펑이네요 맛도 변함없고, 구성도 좋았어요 소룡포도 여전히 맛나고요, 특히 굴탕면이 맛있었어요 강남역 가깝고, 너무 시끄럽지
않고 적다히 고급지게 먹을 수 있는 곳 같아요",1
시골야채된장,19.11.20,최고다진짜 .... 집밥 토속적이고 좋아요 최고,1
백억하누 강남본점,19.11.20,"네이버 예약하면 서비스로 된장찌게 아니면 음료수 준다 해놓고 아무것도 안나오데요;;;
이럴꺼면 네이버 예약 하질 말던가요;;",0
딘타이펑 강남점,19.11.20,메뉴가 생소해서 주문받는 직원분께 계속 물어보고 고르느라 시간이 많이걸렸는데 바쁜 점심시간에도 너무친절하게 설명해주셔서 좋았어요 중간중간 필요한것들 알아서 치워주시고 리필해주시고 음식도 너무맛있었어요 최고입니다,0
화기애애 강남역점,19.11.21,다좋았는데 목소리가 큰 제게는 사람들 눈치받아서 불편했어요,0
화기애애 강남역점,19.11.21,"예약하고 갔는데 누락된건지 20분정도 기다림 실망
고기나 분위기 서비스는 좋았음",0
백억하누 강남본점,19.11.21,가족들끼리 자주갑니다 늘맛있어요,0
백억하누 강남본점,19.11.21,"네이버로 예약하니 편하네요 서비스도 받고
장사가 잘되는데는 이유가 있는거 같아요 웃음
재료도 상싱하고 깨끗한 곳이라서 기분좋게 잘 먹고가요!",0
딘타이펑 강남점,19.11.21,"대만 여행 할때 받았던 샤오롱바오 무료쿠폰이 있어 방문 했는데 대만과 비교하면 향신료 냄새가 들 납니다 
대만여행 전 입맛에 맞는지 먼저 드시는것도 좋다고봅니다",1
딘타이펑 강남점,19.11.21,분위기도 괜찮고 맛있어요! 네이버예약 덕분에 에이드도 서비스로 나왔네요 가격은 비싸지만 한번쯤 가볼만 합니다,1
딘타이펑 강남점,19.11.22,샤오롱바오는 사랑입니다,1
느린마을양조장 강남점,19.11.22,10명 예약했는데 8명자리주고 몇명이 좀 늦었더니 10명 다 안오면 자리 옮기라고 압박...(결국10명 다 왔음) 이미 여러번 방문했는데 카운터에 계신 여자분은 한결같이 불친절하시고 무례하시네요. 짜증나서 이제 안가려구요. 별 1개도 아까워요.,0
느린마을양조장 강남점,19.11.22,막걸리 넘 맛잇어용,0
느린마을양조장 강남점,19.11.23,가격도 괜찮고 좋은데 너무 시끄러워요... 화장실 청소도 제대로 되어있지 않음 (실망),1
느린마을양조장 강남점,19.11.23,만족했습니다,0
고양이부엌,19.11.24,양념이 중독되는 매운맛 맛있어요~,1
봉추찜닭 강남주공공이점,19.11.25,"여자 둘이 먹기에 양이 좀 많네요
작은 사이즈도 메뉴에 있었으면 좋겠네요",1
백억하누 강남본점,19.11.26,"이벤트해서 냉큼 예약!
가끔 오는곳인데 이벤트 자주하면 좋을거 같아요
이번에도 입이 행복합니다",0
백억하누 강남본점,19.11.26,"점심시간이지만 이벤트하길래 먹었는디
투뿔이라그런가 ..낮부터 호강했습니다 웃음",0
느린마을양조장 강남점,19.11.26,"분위기 좋고 특히 술 맛은 아주 좋았어요
그런데 안주가 양이 좀 적고 맛이 약간 부족해서 아쉽네요",0
느린마을양조장 강남점,19.11.26,안주 진짜 (웃음)맛남!!!,0
고양이부엌,19.11.27,,1
백억하누 강남본점,19.11.27,직원분들도 친절하고 음식도 맛있었어요,0
라그릴리아 SPC스퀘어점,19.11.27,음식다맛있네요,0
우동명가기리야마본진,19.11.27,비쌈,0
고양이부엌,19.11.28,맛있어요 웃음웃음,0
딘타이펑 강남점,19.11.28,너무 맛있었어요!!!!!!!!!!!!!,0
딘타이펑 강남점,19.11.28,딤섬류가 맛있었어요,1
오리지널시카고피자,19.11.28,시카고피자 처음 먹어봤는데 맛있어용~,0
을밀대 강남점,19.11.29,"냉면 가격이 너무 비싸요.
가성비 떨어집니다.

메뉴 : 물냉면 13,000원",1
화기애애 강남역점,19.11.29,"오붓하게 조용히 먹을수있는곳. 비싼고기는 그 값을 못하고 오히려 삼겹살, 목살이 맛나다.
조용히 이야기하며 화로에 구워먹을수 있는곳",0
화기애애 강남역점,19.11.29,자리좋고 분위기좋습니다 좋아요,0
