,store_name,date,review,photo,length,review_ckeck
1579,백억하누 강남본점,2019.10.24,가족들과의 소중한시간을 뜻깊게보내기위해 뭘해야할까 고민하다가찾은 백억하누인데 이름값하는것같네요 웃음 뭐가이렇게맛있죠,0,64,가족들과의 소중한 시간을 뜻깊게 보내기 위해 뭘 해야 할까 고민하다가 찾은 백억 하루인데 이름값하는 것 같네요 웃음 뭐가 이렇게 맛있죠
1580,백억하누 강남본점,2019.10.24,장소가 좀 테이블이 좁은느낌  그거빼고 고기맛 다 만족이요,0,32,장소가 좀 테이블이 좁은 느낌 그거 빼고 고기 맛 다 만족이요
1581,백억하누 강남본점,2019.10.24,부모님 몸보신 시켜드려서 뿌듯합니다,0,19,부모님 몸보신시켜 드려서 뿌듯합니다
1582,신부자식당,2019.10.24,맛있어요,0,4,맛있어요
1583,딘타이펑 강남점,2019.10.24,공간도 넓고 음식도 맛있고 직원분들도 친절합니다 ,0,27,공간도 넓고 음식도 맛있고 직원분들도 친절합니다
1584,리샨 삼성타운점,2019.10.24,조용하고 편한 분위기  깔끔한 맛,0,18,조용하고 편한 분위기 깔끔한 맛
1585,느린마을양조장 강남점,2019.10.24,친절하고 좋았습니다,0,10,친절하고 좋았습니다
1586,고양이부엌,2019.10.25,즉석떡볶이 먹고 싶을때 강남역주변에서는 여기,1,24,즉석 떡볶이 먹고 싶을 때 강남역 주변에서는 여기
1587,백억하누 강남본점,2019.10.25,친절하네요,0,5,친절하네요
1588,딘타이펑 강남점,2019.10.25,딤섬이 크기가 줄어들었지만 여전히 맛있네요 뀌바로우는 생각보다 별로였고 우육탕면 맛나었요 ,0,50,딤섬이 크기가 줄어들었지만 여전히 맛있네요 뀌다로 우는 생각보다 별로였고 우육탕면 맛 나었요
1589,딘타이펑 강남점,2019.10.25,샤오롱바오 짱이에요 네이버예약하니 에이드2잔도 주셨어요 웃음,0,33,샤오롱바오짱이에요네이버 예약하니 에이드 2잔도 주셨어요 웃음
1590,느린마을양조장 강남점,2019.10.25,막걸리 특히 맛있어요웃음,0,13,막걸리 특히 맛있어 요 웃음
1591,백억하누 강남본점,2019.10.26,연말도 다가오고해서 친구들이랑 좋은거 먹자고 모였는데 좋은 선택이었네요 맛있게 잘 먹고 갑니다,1,52,연말도 다가오고 해서 친구들이랑 좋은 거 먹자고 모였는데 좋은 선택이었네 요 맛있게 잘 먹고 갑니다
1592,백억하누 강남본점,2019.10.26,만족햇어요,0,5,만족했어요
1593,느린마을양조장 강남점,2019.10.26,12명이어서 룸이 작긴 했지만 술도 맛있고 방음이 잘되어 단체모임 하기에 좋았습니다,0,46,12명이어서 룸이 작긴 했지만 술도 맛있고 방음이 잘 되어 단체 모임 하기에 좋았습니다
1594,담소사골순대 강남본점,2019.10.27,여기는 순대가 정말 맛있는 것 같습니다 거기에 육수도 깊은 맛이 있고 간도 잘 배어있어서 너무 잘 먹고 나왔네요웃음,0,64,여기는 순대가 정말 맛있는 것 같습니다 거기에 육수도 깊은 맛이 있고 간도 잘 배어 있어서 너무 잘 먹고 나왔네 요 웃음
1595,딘타이펑 강남점,2019.10.27,,1,0,
1596,화기애애 강남역점,2019.10.28,아늑한 분위기에서 맛있는 고기를 먹을 수 있어서 좋았습니다,0,32,아늑한 분위기에서 맛있는 고기를 먹을 수 있어서 좋았습니다
1597,백억하누 강남본점,2019.10.28,삼합도 맛있네요 웃음 다음엔 불고기도 도전해봐야겠어요 웃음,0,32,삼합도 맛있네 요 웃음 다음엔 불고기도 도전해봐야겠어요 웃음
1598,딘타이펑 강남점,2019.10.28,맛있고 편한 분위기 좋아요 예약 에이드 서비스도 좋았어요 ,0,32,맛있고 편한 분위기 좋아요 예약 에이드 서비스도 좋았어요
1599,백억하누 강남본점,2019.10.29,잊을만하면 생각나게하는 명품삼합입니다 웃음 고기진짜 장난아닌듯,0,34,잊을 만하면 생각나게 하는 명품 삼합입니다 웃음 고기 진짜 장난 아닌 듯
1600,백억하누 강남본점,2019.10.29,깔끔하게 잘먹고갑니다 서비스최고네요 웃음,0,22,깔끔하게 잘 먹고 갑니다 서비스 최고네 요 웃음
1601,느린마을양조장 강남점,2019.10.29,음식과 주류 모두 좋았습니다,0,15,음식과 주류 모두 좋았습니다
1602,백억하누 강남본점,2019.10.3,이벤트 떴길래 예약합니다  언제나 만족스럽게 먹고 갑니다,0,31,이벤트 떴길래 예약합니다 언제나 만족스럽게 먹고 갑니다
1603,느린마을양조장 강남점,2019.10.3,역시나 안주도 맛있고 막걸리가 맛있었습니다,0,23,역시나 안주도 맛있고 막걸리가 맛있었습니다
1604,고양이부엌,2019.10.30,즉석떡볶이 맛나요웃음웃음,0,13,즉석 떡볶이 맛나 요 웃음 웃음
1605,백억하누 강남본점,2019.10.30,분위기 위치 좋긴한데  소주 6500원 맥주 7000원은 심했어,1,35,분위기 위치 좋긴 한데 소주 6500원 맥주 7000원은 심했어
1606,백억하누 강남본점,2019.10.30,애들도 어른들도 다 잘먹는 메뉴 굿,0,19,애들도 어른들도 다 잘 먹는 메뉴 굿
1607,딘타이펑 강남점,2019.10.30,전체적으로 맛있었어요,0,11,전체적으로 맛있었어요
1608,느린마을양조장 강남점,2019.10.30,조용한 룸에서 오랫만에 맛있는 막걸리를 먹어서 좋았어요 역시나 양이 조금 작은게 아쉬웠어요,0,50,조용한 룸에서 오랜만에 맛있는 막걸리를 먹어서 좋았어요 역시나 양이 조금 작은 게 아쉬웠어요
1609,딘타이펑 강남점,2019.10.31,네이버 예약을 통해 자리도 좋았고 에이드 서비스도 좋았지만 다만 마지막에 새우완탕면을 시켰는데 한참 안나와서 보니 주문자체가 안들어 갔던게 아쉬웠어요 ,0,84,네이버 예약을 통해 자리도 좋았고 에이드 서비스도 좋았지만 다만 마지막에 새 우완 탕면을 시켰는데 한참 안 나와서 보니 주문 자체가 안 들어갔던 게 아쉬웠어요
1610,봉추찜닭 강남주공공이점,2019.10.31,맛있어요,0,4,맛있어요
1611,백억하누 강남본점,2019.10.4,분위기도좋고 맛도있고 직원분도 너무친절해서 좋았어요,1,28,분위기도 좋고 맛도 있고 직원분도 너무 친절해서 좋았어요
1612,백억하누 강남본점,2019.10.4,전복삼합 가성비 좋은것같아요 전복도 활전복이라 그런지 더 맛있는것 같구요 양도 생각보다 많네요 한번씩 먹기에 좋을것 같습니다 웃음,0,72,전복삼합가성비 좋은 것 같아요 전복도 활전복이라 그런지 더 맛있는 것 같고 요양도 생각보다 많네요 한 번씩 먹기에 좋을 것 같습니다 웃음
1613,강남진해장,2019.10.4,곱창전골 맛집입니다,0,10,곱창 전 골 맛 집입니다
1614,느린마을양조장 강남점,2019.10.4,맛있고 친절해서 늘 가는곳이에요,0,17,맛있고 친절해서 늘 가는 곳이에요
1615,느린마을양조장 강남점,2019.10.4,정말 맛있게 먹었어요,0,11,정말 맛있게 먹었어요
1616,백억하누 강남본점,2019.10.5,맛있었어요 분위기도 좋고 강추해여  네이버 예약도 편했어요,0,32,맛있었어요 분위기도 좋고 강추해 여 네이버 예약도 편했어요
1617,백억하누 강남본점,2019.10.5,맛은잇엇는데 가격대비로는 별로엿습니다,0,20,맛은 잇엇는 데 가격 대비로는 별로였습니다
1618,느린마을양조장 강남점,2019.10.5,분위기 좋아요,0,7,분위기 좋아요
1619,백억하누 강남본점,2019.10.6,진짜녹아요 전복삼합도 맛있지만 구이도 맛있네요 좋아요 맛없는 메뉴가 뭐예요  다음엔 그럼 불고기를 먹어보겠어요,0,61,진짜 녹아요 전복 삼합도 맛있지만 구이도 맛있네요 좋아 요 맛없는 메뉴가 뭐예요 다음엔 그럼 불고기를 먹어보겠어요
1620,느린마을양조장 강남점,2019.10.6,분위기도 좋고 맛도 좋았습니다,0,16,분위기도 좋고 맛도 좋았습니다
1621,백억하누 강남본점,2019.10.7,아6인예약하면 서비스를주시는거구나 웃음 가볍게보고 몰랐다가 후식서비스받으니까 기분이2배로좋았습니다 웃음,0,57,아 6인 예약하면서 비스를 주시는 거구나 웃음 가볍게 보고 몰랐다가 후식 서비스 받으니까 기분이 2배로 좋았습니다 웃음
1622,백억하누 강남본점,2019.10.7,대가족모임에 시끄러우셨을텐데 웃음 맛있게잘먹었습니다 고기도전복도 신선한거같았어요,0,44,대가족 모임에 시끄러우셨을 텐데 웃음 맛있게 잘 먹었습니다고 기도 전복도 신선한 거 같았어요
1623,느린마을양조장 강남점,2019.10.7,미리 예약하니까 방으로 아늑하니 친구들과 좋은시간 보낼 수 있었어요  말해 뭐해 막걸리는 제일 맛있고_    여자 화장실이 조금 에러 너무 잘막히고 역류도 잘하고 크흠 고거시 조금 아깝네용,0,105,미리 예약하니까 방으로 아늑하니 친구들과 좋은 시간 보낼 수 있었어요 말해 뭐 해 막걸리는 제일 맛있고 _ 여자 화장실이 조금에 러 너무 잘 막히고 역류도 잘하고 크흠고 거시 조금 아깝네요
1624,백억하누 강남본점,2019.10.8,어제 전복이 더 싱싱하고 신성하게 느껴졌어요진짜 맛있었어요 좋아요 어제가 제일 맛있었어요 웃음 입맛이 달라진건강,0,62,어제 전복이 더 싱싱하고 신성하게 느껴졌어요 진짜 맛있었어요 좋아요 어제가 제일 맛있었어요 웃음 입맛이 달라진 건강
1625,백억하누 강남본점,2019.10.8,감사합니다 잘 먹었습니다,0,13,감사합니다 잘 먹었습니다
1626,딘타이펑 강남점,2019.10.8,대만본점보다 맛없다는 리뷰를 마니봐서 걱정했는데 맛있었고 직원분들 다 친절하셔서 잘먹고 나왔습니다 주차장 발렛도 해줘서 편하게 먹고왔네요 웃음 ,0,80,대만 본점보다 맛없다는 리뷰를 많이 봐서 걱정했는데 맛있었고 직원분들 다 친절하셔서 잘 먹고 나왔습니다 주차장 발레도 해줘서 편하게 먹고 왔네 요 웃음
1627,백억하누 강남본점,2019.10.9,간만에 불고기 배터지게 먹고왔습니다 웃음 기본찬도 잘 나오고 직원분들도 친절하셔서 더 맛있게 먹었네요,0,56,오래간만에 불고기 배 터지게 먹고 왔습니다 웃음 기본 찬도 잘 나오고 직원분들도 친절하셔서 더 맛있게 먹었네요
1628,을밀대 강남점,2019.11.1,맛있어요,0,4,맛있어요
1629,화기애애 강남역점,2019.11.1,직원분들 서비스 좀았어요,1,13,직원분들 서비스 좀 있어요
1630,딘타이펑 강남점,2019.11.1,예전에는 국수양이 좀 적다 느꼈는데 어젠 양도많더라고요 게다가 친절하시고 맛있고 네이버 예약 커피까지 정말 최고에요 웃음,1,67,예전에는 국수 양이 좀 적다 느꼈는데 어젠 양도 많더라고 요게다가 친절하시고 맛있고 네이버 예약 커피까지 정말 최고에 요 웃음
1631,느린마을양조장 강남점,2019.11.1,재방문 했습니다  이전에는 김치전 오늘은 녹두전 먹었습니다  부침개는 맛있었어요  근데 두부김치는 비추  분위기 좋고 예약하고 가면 좀 더  조용한 예약석으로 안내해주세요  막걸리 엄청 맛있어요  또 방문하고 싶어요,0,120,재방문했습니다 이전에는 김치 전 오늘은 녹두전 먹었습니다 부침개는 맛있었어요 근데 두부 김치는 비추 분위기 좋고 예약하고 가면 좀 더 조용한 예약석으로 안내해주세요 막걸리엄 청 맛있어요 또 방문하고 싶어요
1632,화기애애 강남역점,2019.11.10,분위기도 직원들도 친절합니다웃음고기도 넘 맛나용하트하트또갈게요,0,34,분위기도 직원들도 친절합니다 웃음 고기도 넘맛나용 하트하트 또 갈게요
1633,화기애애 강남역점,2019.11.10,늘 만족도가 높은 집이에요 분위기가 참 좋아요,1,25,늘 만족도가 높은 집이에요 분위기가 참 좋아요
1634,화기애애 강남역점,2019.11.10,기대를 져버리지 않아요 오늘도 너무 만족하고 갑니다 웃음,0,31,기대를 저버리지 않아 요 오늘도 너무 만족하고 갑니다 웃음
1635,딘타이펑 강남점,2019.11.10,맛난게 엄청 많아 엄청 먹음,1,15,맛난 게 엄청 많아 엄청 먹음
1636,화기애애 강남역점,2019.11.11,맛있게 잘 먹었어요웃음,0,12,맛있게 잘 먹었어요 웃음
1637,백억하누 강남본점,2019.11.11,겨울대비 몸보신 잘하구 갑니다  고기질도 괜찮고 같이간 친구들도 맛있다고하네요,0,43,겨울 대비 몸보신 잘하고 갑니다고 기질도 괜찮고 같이 간 친구들도 맛있다고 하네요
1638,라그릴리아 SPC스퀘어점,2019.11.11,새우날치알 파스타 간도 딱이고 맛있어요,1,21,새우 날치알 파스타 간도 딱이고 맛있어요
1639,화기애애 강남역점,2019.11.12,남자 서빙분 넘넘 친절하시고 감동적이었어요,0,23,남자 서빙 분 너무 넘친 절하시고 감동적이었어요
1640,백억하누 강남본점,2019.11.12,깔끔하고 맛있었습니다 담에 또 갈께요,0,20,깔끔하고 맛있었습니다 담에 또 갈게요
1641,느린마을양조장 강남점,2019.11.12,술맛은 일품이었습니다 만 2가지 지적 합니다  1 주문 안주가 예전만 못하고 부실 해졌습니다  2 단체 손님이 자기들만이 합창 구호를 외치는데도 종업원들도 수수방관하는 것은 다른 손님들에게 민폐 였습니다,0,113,술맛은 일품이었습니다만 2가지 지적합니다 1주 문 안주가 예전만 못하고 부실해졌습니다 2단체 손님이 자기들만이 합창 구호를 외치는 데도 종업원들도 수수방관하는 것은 다른 손님들에게 민폐였습니다
1642,백억하누 강남본점,2019.11.13,여기 불고기맛집이였네요 가족외식장소로 좋더라구요 잘 되어있었고 깔끔해요  양도 많고 맛도 좋네요 맛있게 잘 먹었습니다,0,65,여기 불고기 맛 집이었네요 가족 외식장소로 좋더라고요 잘 되어 있었고 깔끔해요 양도 많고 맛도 좋네요 맛있게 잘 먹었습니다
1643,강남진해장,2019.11.13,맛있다 중앙해장이랑 똑같은데 웨이팅이 짧다,0,23,맛있다 중앙 해장이랑 똑같은데 웨이팅이 짧다
1644,딘타이펑 강남점,2019.11.13,맛도 좋고 특히 서비스가 좋아서 다들 너무 만족했습니다,0,30,맛도 좋고 특히 서비스가 좋아서 다들 너무 만족했습니다
